quadrant,tag,stemID,treeID,IDSpp,sprout,recruited,x,y
P05,995,P05_995,P05_995,TEST,,Prior,420,40
P05,996,P05_996,P05_996,TEST,,Prior,0,440
P06,1101,P06_1101,P06_1101,DRWI,,Prior,350,150
P06,1102,P06_1102,P06_1102,PONU,,Prior,390,0
P06,1103,P06_1103,P06_1103,TEST,,Prior,450,80
P06,900,P06_900,P06_900,NONI,,Prior,110,500
P07,365,P07_365,P07_366,NONI,R1,Prior,280,317
P07,366,P07_366,P07_366,NONI,R1,Prior,310,327
P07,367,P07_367,P07_367,TEST,,Prior,152.5,50
P07,369,P07_369,P07_369,TEST,,Prior,107.5,125
P07,370,P07_370,P07_370,TEST,,Prior,127,393
P07,371,P07_371,P07_371,TEST,,Prior,97,457
P08,477,P08_477,P08_477,TEST,,Prior,234,102
P08,478,P08_478,P08_478,TEST,,Prior,476,39
P08,479,P08_479,P08_479,TEST,,Prior,500,480
P08,480,P08_480,P08_480,TEST,R1,Prior,258,485.5
P08,481,P08_481,P08_480,TEST,R1,Prior,208,466.5
P08,482,P08_482,P08_482,TEST,,Prior,197,395
P08,483,P08_483,P08_483,-999,,Prior,137,388
P09,208,P09_208,P09_208,-999,,Prior,130,120
P09,209,P09_209,P09_209,TEST,,Prior,460,50
P09,210,P09_210,P09_210,CAPA,,Prior,140,410
P10,858,P10_858,P10_858,TEST,,Prior,325,14.5
P10,859,P10_859,P10_859,TEST,,Prior,261,30
P10,860,P10_860,P10_860,NONI,,Prior,203,90
P10,861,P10_861,P10_861,TEST,,Prior,384,123.5
P10,862,P10_862,P10_862,NONI,,Prior,366,19
P10,863,P10_863,P10_863,TEST,,Prior,194,270
P10,864,P10_864,P10_865,TEST,R1,Prior,443,371
P10,865,P10_865,P10_865,TEST,R1,Prior,420,350
P10,866,P10_866,P10_866,TEST,,Prior,448,274
P10,867,P10_867,P10_867,TEST,,Prior,310,298
P10,868,P10_868,P10_868,TEST,,Prior,320,389
P10,869,P10_869,P10_869,TEST,,Prior,346,389.5
P10,870,P10_870,P10_870,-999,,Prior,360,387
P10,872,P10_872,P10_872,TEST,,Prior,143,277
P10,873,P10_873,P10_873,TEST,,Prior,173,277
P11,739,P11_739,O11_732,SACO,R2,Prior,40,430
P11,740,P11_740,P11_740,GEAV,,Prior,190,470
P11,741,P11_741,P11_741,TEST,R3,Prior,80,290
P11,742,P11_742,P11_741,TEST,R3,Prior,100,250
P11,743,P11_743,P11_743,TEST,,Prior,30,270
P11,744,P11_744,P11_744,CRHO,,Prior,20,80
P11,745,P11_745,P11_745,TEST,R1,Prior,85,100
P11,746,P11_746,P11_745,TEST,R1,Prior,100,80
P11,747,P11_747,P11_745,TEST,R1,Prior,106,60
P11,748,P11_748,P11_745,TEST,R1,Prior,90,45
P11,749,P11_749,P11_749,TEST,,Prior,190,120
P11,750,P11_750,P11_750,TEST,,Prior,270,80
P11,751,P11_751,P11_751,TEST,,Prior,170,130
P11,752,P11_752,P11_752,TEST,R4,Prior,420,60
P11,753,P11_753,P11_753,TEST,,Prior,440,70
P11,754,P11_754,P11_755,TEST,R5,Prior,470,70
P11,755,P11_755,P11_755,TEST,R5,Prior,460,90
P11,756,P11_756,P11_756,TEST,,Prior,290,270
P11,757,P11_757,P11_757,TEST,,Prior,250,280
P11,758,P11_758,P11_758,TEST,,Prior,420,420
P11,759,P11_759,P11_759,TEST,,Prior,440,420
P11,760,P11_760,P11_760,TEST,,Prior,430,430
P11,762,P11_762,P11_762,GEAV,,Prior,500,483
P12,824,P12_824,P12_824,DRWI,,Prior,307,415
P12,825,P12_825,P12_825,TEST,,Prior,354,346
P12,826,P12_826,P12_826,DRWI,,Prior,84,436
P12,827,P12_827,P12_827,DRWI,,Prior,50,442
P12,828,P12_828,P12_828,TEST,,Prior,156,131
P12,953,P12_953,P12_953,TEST,,Prior,420,60
P12,954,P12_954,P12_954,TEST,,Prior,350,70
P12,955,P12_955,P12_955,SACO,,Prior,380,165
P12,956,P12_956,P12_956,CAPA,,Prior,300,200
P13,490,P13_490,P13_490,DRWI,,Prior,225,0
P13,491,P13_491,P13_491,DRWI,,Prior,200,40
P13,492,P13_492,P13_492,DRWI,,Prior,280,50
P13,493,P13_493,P13_493,DRWI,,Prior,268,85
P13,494,P13_494,P13_494,CAPA,,Prior,333,78
P13,495,P13_495,P13_495,TEST,R1,Prior,470,100
P13,496,P13_496,P13_495,TEST,R1,Prior,458,83
P13,497,P13_497,P13_497,CAPA,,Prior,485,130
P13,575,P13_575,P13_575,SACO,,Prior,90,180
P13,576,P13_576,P13_576,TEST,,Prior,272,200
P13,577,P13_577,P13_577,-999,,Prior,295,194
P13,578,P13_578,P13_578,TEST,,Prior,97,292
P13,579,P13_579,P13_579,TEST,,Prior,177,184
P13,580,P13_580,P13_580,GEAV,,Prior,70,450
P13,581,P13_581,P13_581,TEST,,Prior,160,435
P13,582,P13_582,P13_582,CAPA,,Prior,150,480
P14,196,P14_196,P14_196,-999,,Prior,350,20
P14,197,P14_197,P14_197,TEST,,Prior,455,76
P14,198,P14_198,P14_198,TEST,,Prior,400,120
P14,199,P14_199,P14_199,TEST,,Prior,465,174
P14,200,P14_200,P14_200,AMLU,,Prior,408,419
P14,483,P14_483,P14_483,GEAV,,Prior,15,446
P14,484,P14_484,P14_484,CAPA,,Prior,0,330
P14,485,P14_485,P14_485,GEAV,,Prior,50,446
P14,488,P14_488,P14_488,TEST,R1,Prior,119,146
P14,489,P14_489,P14_489,CAPA,,Prior,35,242
P14,490,P14_490,P14_490,GEAV,,Prior,110,299
P14,491,P14_491,P14_491,CAPA,,Prior,147,251
P14,493,P14_493,P14_493,TEST,,Prior,140,133
P14,494,P14_494,P14_494,TEST,,Prior,240,140
P14,495,P14_495,P14_495,TEST,,Prior,234,125
P14,496,P14_496,P14_496,TEST,,Prior,234,96
P14,497,P14_497,P14_497,TEST,,Prior,221,94
P14,498,P14_498,P14_498,CAPA,,Prior,290,61
P14,500,P14_500,P14_500,TEST,,Prior,361,126
P14,574,P14_574,P14_574,CAPA,,Prior,500,500
P14,591,P14_591,P14_591,TEST,,Prior,500,298
P14,592,P14_592,P14_592,CAPA,,Prior,430,297
P14,593,P14_593,P14_593,SACO,,Prior,470,328
P14,594,P14_594,P14_594,SACO,,Prior,240,445
P14,595,P14_595,P14_595,DRWI,,Prior,170,445
P15,558,P15_558,P15_558,TEST,,Prior,156.5,410
P15,559,P15_559,P15_559,GEAV,,Prior,163,318
P15,560,P15_560,P15_560,-999,,Prior,296,386
P15,561,P15_561,P15_561,-999,,Prior,287,307
P15,562,P15_562,P15_562,LAPH,,Prior,280,194
P15,563,P15_563,P15_563,TEST,,Prior,180,145
P15,564,P15_564,P15_564,CAPA,,Prior,74.5,167
P15,565,P15_565,P15_565,GEAV,,Prior,69,24.5
P15,566,P15_566,P15_566,CAPA,,Prior,302,29
P15,567,P15_567,P15_567,CAPA,,Prior,345,158
P15,568,P15_568,P15_568,TEST,,Prior,307,224
P15,569,P15_569,P15_569,TEST,,Prior,315,323
P15,570,P15_570,P15_570,CAPA,,Prior,447,413
P16,159,P16_159,P16_159,-999,,Prior,78,330
P16,160,P16_160,P16_160,TEST,,Prior,76,267
P16,161,P16_161,P16_161,CAPA,,Prior,188,344
P16,162,P16_162,P16_162,SACO,,Prior,188,315
P16,163,P16_163,P16_164,-999,R1,Prior,240,275
P16,164,P16_164,P16_164,-999,R1,Prior,240,265
P16,165,P16_165,P16_165,TEST,,Prior,365,290
P16,166,P16_166,P16_166,TEST,,Prior,267,118
P16,167,P16_167,P16_167,-999,,Prior,244,20
P16,168,P16_168,P16_168,TEST,,Prior,282,0
P16,169,P16_169,P16_169,-999,,Prior,397,178
P17,161,P17_161,P17_161,SACO,,Prior,36,45
P17,162,P17_162,P17_162,TEST,,Prior,0,263
P18,152,P18_152,P18_152,TEST,,Prior,0,144
P18,153,P18_153,P18_153,-999,,Prior,0,98
P18,154,P18_154,P18_154,TEST,,Prior,141,385
P18,157,P18_157,P18_157,TEST,,Prior,295,196
P18,158,P18_158,P18_158,CAPA,,Prior,410,194
P18,159,P18_159,P18_159,TEST,,Prior,401,76
P18,160,P18_160,P18_160,TEST,,Prior,235,155
P18,161,P18_161,P18_161,TEST,,Prior,176,58
P18,162,P18_162,P18_162,CAPA,,Prior,122,55
P18,163,P18_163,P18_163,-999,,Prior,70,65
P18,164,P18_164,P18_164,CAPA,,Prior,10,116
P18,165,P18_165,P18_165,CAPA,,Prior,24,75
P19,143,P19_143,P19_143,TEST,,Prior,146,68
P19,144,P19_144,P19_144,TEST,,Prior,203,42
P19,145,P19_145,P19_145,TEST,,Prior,171,95
P19,146,P19_146,P19_146,TEST,,Prior,143,402
P19,147,P19_147,P19_147,CAPA,,Prior,158,308
P19,149,P19_149,P19_149,DRWI,,Prior,390,360
P19,150,P19_150,P19_150,CAPA,,Prior,423,148
P19,502,P19_502,P19_502,CAPA,,Prior,43,467
P20,123,P20_123,P20_123,TEST,,Prior,135,360
P20,124,P20_124,P20_124,TEST,,Prior,150,370
P20,125,P20_125,P20_125,NONI,,Prior,210,385
P20,126,P20_126,P20_126,CAPA,,Prior,350,29.5
P20,127,P20_127,P20_127,CAPA,,Prior,429,82
P20,128,P20_128,P20_128,CAPA,,Prior,432,68
P20,129,P20_129,P20_129,GEAV,,Prior,174,238
P20,130,P20_130,P20_130,GEAV,,Prior,315,176
P20,131,P20_131,P20_131,GEAV,,Prior,229,419
P20,500,P20_500,P20_500,CAPA,,Prior,110,449
Q01,911,Q01_911,Q01_911,NONI,,Prior,30,300
Q01,912,Q01_912,Q01_912,TEST,,Prior,70,170
Q01,913,Q01_913,Q01_913,TEST,,Prior,175,30
Q01,914,Q01_914,Q01_914,TEST,,Prior,170,40
Q01,915,Q01_915,Q01_915,TEST,,Prior,220,40
Q01,916,Q01_916,Q01_916,TEST,,Prior,180,10
Q01,917,Q01_917,Q01_917,TEST,,Prior,260,35
Q01,920,Q01_920,Q01_920,TEST,,Prior,130,230
Q01,921,Q01_921,Q01_921,TEST,,Prior,200,155
Q01,922,Q01_922,Q01_922,TEST,,Prior,420,270
Q01,923,Q01_923,Q01_923,TEST,,Prior,310,60
Q01,924,Q01_924,Q01_924,TEST,,Prior,350,10
Q01,927,Q01_927,Q01_927,TEST,,Prior,390,190
Q01,928,Q01_928,Q01_928,TEST,,Prior,390,215
Q02,1568,Q02_1568,Q02_1568,TEST,,Prior,240,120
Q02,1569,Q02_1569,Q02_1569,TEST,,Prior,200,180
Q02,420,Q02_420,Q02_420,PONU,,Prior,300,240
Q03,1339,Q03_1339,Q03_1339,TEST,,Prior,20,150
Q04,1366,Q04_1366,Q04_1366,TEST,,Prior,20,280
Q04,1367,Q04_1367,Q04_1367,TEST,,Prior,80,490
Q04,1368,Q04_1368,Q04_1368,TEST,,Prior,120,500
Q04,1369,Q04_1369,Q04_1369,TEST,,Prior,320,400
Q04,1370,Q04_1370,Q04_1370,TEST,,Prior,500,470
Q04,1371,Q04_1371,Q04_1371,TEST,,Prior,500,460
Q05,1001,Q05_1001,Q05_1001,TEST,,Prior,310,0
Q05,1002,Q05_1002,Q05_1002,TEST,,Prior,230,170
Q05,1004,Q05_1004,Q05_1004,TEST,,Prior,190,315
Q05,1005,Q05_1005,Q05_1005,TEST,,Prior,185,315
Q05,998,Q05_998,Q05_998,TEST,,Prior,44,70
Q05,999,Q05_999,Q05_999,TEST,,Prior,98,20
Q06,1104,Q06_1104,Q06_1104,TEST,,Prior,60,30
Q06,1105,Q06_1105,Q06_1105,TEST,,Prior,110,235
Q06,1106,Q06_1106,Q06_1107,TEST,R1,Prior,160,175
Q06,1107,Q06_1107,Q06_1107,TEST,R1,Prior,185,195
Q06,1108,Q06_1108,Q06_1108,TEST,,Prior,200,165
Q06,1109,Q06_1109,Q06_1109,TEST,,Prior,150,85
Q06,1110,Q06_1110,Q06_1110,TEST,,Prior,390,180
Q06,1111,Q06_1111,Q06_1111,TEST,,Prior,340,200
Q06,1112,Q06_1112,Q06_1112,TEST,,Prior,405,400
Q06,1113,Q06_1113,Q06_1113,TEST,,Prior,450,480
Q06,1115,Q06_1115,Q06_1115,TEST,,Prior,450,135
Q06,1116,Q06_1116,Q06_1116,TEST,,Prior,350,100
Q06,1118,Q06_1118,Q06_1118,TEST,,Prior,470,100
Q07,1114,Q07_1114,Q07_1114,TEST,,Prior,350,60
Q07,243,Q07_243,Q07_243,TEST,,Prior,210,40
Q07,244,Q07_244,Q07_244,TEST,,Prior,250,110
Q07,245,Q07_245,Q07_245,NONI,,Prior,150,170
Q07,246,Q07_246,Q07_246,TEST,,Prior,450,320
Q07,247,Q07_247,Q07_247,TEST,,Prior,500,190
Q07,248,Q07_248,Q07_248,TEST,,Prior,450,110
Q08,484,Q08_484,Q08_484,TEST,,Prior,14,280
Q08,485,Q08_485,Q08_485,TEST,,Prior,103,188
Q08,487,Q08_487,Q08_487,TEST,,Prior,115.5,113
Q08,488,Q08_488,Q08_488,TEST,,Prior,320,29
Q08,489,Q08_489,Q08_489,TEST,,Prior,475,0
Q08,492,Q08_492,Q08_492,TEST,,Prior,349,270
Q08,493,Q08_493,Q08_493,TEST,,Prior,167,255
Q09,211,Q09_211,Q09_211,TEST,,Prior,170,240
Q09,213,Q09_213,Q09_213,-999,,Prior,320,250
Q09,214,Q09_214,Q09_214,TEST,,Prior,230,80
Q10,850,Q10_850,Q10_850,PONU,,Prior,401,314
Q10,851,Q10_851,Q10_851,PONU,,Prior,401,290
Q10,852,Q10_852,Q10_852,-999,,Prior,500,0
Q10,853,Q10_853,Q10_853,-999,,Prior,224,348
Q10,854,Q10_854,Q10_854,TEST,,Prior,150,350
Q10,855,Q10_855,Q10_855,PONU,,Prior,156,272
Q10,856,Q10_856,Q10_856,TEST,,Prior,83,272
Q10,857,Q10_857,Q10_857,PONU,,Prior,63,127
Q11,763,Q11_763,Q11_763,MYPA,,Prior,190,490
Q11,764,Q11_764,Q11_764,TEST,,Prior,180,420
Q11,765,Q11_765,Q11_765,TEST,,Prior,240,420
Q11,766,Q11_766,Q11_766,TEST,,Prior,180,320
Q11,767,Q11_767,Q11_767,TEST,,Prior,240,430
Q11,768,Q11_768,Q11_768,SACO,,Prior,230,465
Q11,769,Q11_769,Q11_769,TEST,,Prior,70,355
Q11,770,Q11_770,Q11_770,TEST,,Prior,350,300
Q11,771,Q11_771,Q11_771,SACO,,Prior,430,380
Q12,815,Q12_815,Q12_815,SACO,,Prior,442,283
Q12,816,Q12_816,Q12_816,SACO,,Prior,311,394
Q12,817,Q12_817,Q12_817,SACO,,Prior,272,176
Q12,818,Q12_818,Q12_818,PONU,,Prior,470,30
Q12,819,Q12_819,Q12_819,MYPA,,Prior,76,62
Q12,820,Q12_820,Q12_820,DRWI,,Prior,160,268
Q12,821,Q12_821,Q12_821,DRWI,,Prior,181,325
Q12,822,Q12_822,Q12_822,DRWI,,Prior,10,270
Q12,823,Q12_823,Q12_823,DRWI,,Prior,0,324
Q13,934,Q13_934,Q13_934,TEST,,Prior,465,70
Q13,936,Q13_936,Q13_936,SACO,,Prior,433,230
Q13,937,Q13_937,Q13_937,SACO,,Prior,414,125
Q13,938,Q13_938,Q13_938,SACO,,Prior,395,335
Q13,939,Q13_939,Q13_939,-999,,Prior,320,330
Q13,942,Q13_942,Q13_942,DRWI,,Prior,230,180
Q13,943,Q13_943,Q13_943,DRWI,,Prior,170,105
Q13,944,Q13_944,Q13_944,SACO,,Prior,230,55
Q13,945,Q13_945,Q13_945,SACO,,Prior,165,74
Q13,946,Q13_946,Q13_946,TEST,,Prior,148,95
Q13,947,Q13_947,Q13_947,SACO,,Prior,160,0
Q13,948,Q13_948,Q13_948,TEST,,Prior,105,230
Q13,949,Q13_949,Q13_949,TEST,,Prior,225,363
Q13,950,Q13_950,Q13_950,TEST,,Prior,225,376
Q13,951,Q13_951,Q13_951,TEST,,Prior,85,80
Q14,540,Q14_540,Q14_540,TEST,,Prior,450,330
Q14,541,Q14_541,Q14_541,TEST,,Prior,360,360
Q14,542,Q14_542,Q14_543,TEST,R1,Prior,440,330
Q14,543,Q14_543,Q14_543,TEST,R1,Prior,430,310
Q14,544,Q14_544,Q14_544,TEST,R2,Prior,340,240
Q14,545,Q14_545,Q14_544,TEST,R2,Prior,350,240
Q14,546,Q14_546,Q14_546,TEST,,Prior,180,350
Q14,548,Q14_548,Q14_550,TEST,R3,Prior,245,150
Q14,549,Q14_549,Q14_550,TEST,R3,Prior,240,150
Q14,550,Q14_550,Q14_550,TEST,R3,Prior,250,150
Q14,552,Q14_552,Q14_552,CAPA,,Prior,250,30
Q14,553,Q14_553,Q14_553,TEST,,Prior,150,130
Q14,554,Q14_554,Q14_554,TEST,,Prior,170,110
Q14,555,Q14_555,Q14_555,TEST,,Prior,110,100
Q14,557,Q14_557,Q14_557,-999,,Prior,120,250
Q14,559,Q14_559,Q14_559,TEST,,Prior,80,430
Q14,560,Q14_560,Q14_560,TEST,,Prior,20,390
Q14,562,Q14_562,Q14_562,TEST,,Prior,70,370
Q15,571,Q15_571,Q15_571,TEST,,Prior,363,349
Q15,572,Q15_572,Q15_572,TEST,,Prior,0,66
Q15,573,Q15_573,Q15_573,TEST,,Prior,352,7
Q16,170,Q16_170,Q16_170,CAPA,,Prior,150,50
Q16,171,Q16_171,Q16_171,TEST,,Prior,310,0
Q16,172,Q16_172,Q16_172,CAPA,,Prior,182,375
Q16,173,Q16_173,Q16_173,CAPA,,Prior,142,375
Q16,174,Q16_174,Q16_174,TEST,R1,Prior,104,405
Q16,175,Q16_175,Q16_174,TEST,R1,Prior,68,405
Q16,176,Q16_176,Q16_176,TEST,,Prior,310,370
Q16,177,Q16_177,Q16_177,TEST,,Prior,414,290
Q16,178,Q16_178,Q16_178,TEST,,Prior,370,325
Q16,179,Q16_179,Q16_179,-999,,Prior,390,125
Q16,180,Q16_180,Q16_180,CAPA,,Prior,345,170
Q16,181,Q16_181,Q16_181,-999,,Prior,443,106
Q17,143,Q17_143,Q17_143,TEST,,Prior,490,354
Q17,144,Q17_144,Q17_144,DRWI,,Prior,360,250
Q17,145,Q17_145,Q17_145,TEST,,Prior,500,40
Q17,147,Q17_147,Q17_147,TEST,,Prior,335,366
Q17,148,Q17_148,Q17_148,CAPA,,Prior,293,386
Q17,149,Q17_149,Q17_149,CAPA,,Prior,238,370
Q17,150,Q17_150,Q17_150,SACO,,Prior,120,470
Q17,152,Q17_152,Q17_152,CAPA,,Prior,45,495
Q17,157,Q17_157,Q17_157,DRWI,,Prior,140,45
Q17,158,Q17_158,Q17_158,GEAV,,Prior,100,100
Q17,2973,Q17_2973,Q17_2973,DRWI,,Prior,0,223
Q18,105,Q18_105,Q18_105,CAPA,,Prior,191,255
Q18,170,Q18_170,Q18_170,TEST,,Prior,153,102
Q18,466,Q18_466,Q18_466,TEST,,Prior,500,0
Q18,467,Q18_467,Q18_467,TEST,,Prior,79,336
Q18,468,Q18_468,Q18_468,TEST,,Prior,45,134
Q18,469,Q18_469,Q18_469,CAPA,,Prior,50,0
Q18,471,Q18_471,Q18_471,DRWI,,Prior,421,99
Q18,472,Q18_472,Q18_472,DRWI,,Prior,455,185
Q18,473,Q18_473,Q18_473,DRWI,,Prior,407,240
Q18,475,Q18_475,Q18_475,DRWI,,Prior,415,328
Q18,476,Q18_476,Q18_476,DRWI,,Prior,402,374
Q18,477,Q18_477,Q18_477,TEST,,Prior,324,500
Q19,163,Q19_163,Q19_163,DRWI,,Prior,446,310
Q19,456,Q19_456,Q19_459,TEST,R1,Prior,0,265
Q19,457,Q19_457,Q19_459,TEST,R1,Prior,20,238
Q19,458,Q19_458,Q19_459,TEST,R1,Prior,83,180
Q19,459,Q19_459,Q19_459,TEST,R1,Prior,56,162
Q19,460,Q19_460,Q19_460,TEST,,Prior,15,109
Q19,461,Q19_461,Q19_461,TEST,,Prior,10,90
Q19,462,Q19_462,Q19_462,CAPA,,Prior,252,157
Q19,463,Q19_463,Q19_463,TEST,,Prior,320,53
Q19,464,Q19_464,Q19_464,TEST,,Prior,345,53
Q19,465,Q19_465,Q19_465,CAPA,,Prior,430,287
Q19,466,Q19_466,Q19_466,TEST,,Prior,296,30
Q19,477,Q19_477,Q19_477,TEST,,Prior,320,25
Q19,503,Q19_503,Q19_503,-999,,Prior,440,85
Q20,427,Q20_427,Q20_427,TEST,,Prior,116,420
Q20,428,Q20_428,Q20_428,TEST,,Prior,127,419
Q20,429,Q20_429,Q20_429,TEST,,Prior,127,411
Q20,430,Q20_430,Q20_430,-999,,Prior,130,360
Q20,431,Q20_431,Q20_431,CAPA,,Prior,137,85
Q20,432,Q20_432,Q20_432,CAPA,,Prior,140,76.5
Q20,433,Q20_433,Q20_433,CAPA,,Prior,220,101
Q20,434,Q20_434,Q20_434,CAPA,,Prior,211,261
Q20,436,Q20_436,Q20_436,TEST,,Prior,265,407
Q20,437,Q20_437,Q20_437,CAPA,,Prior,484,147
Q20,438,Q20_438,Q20_438,CAPA,,Prior,435,88
Q20,439,Q20_439,Q20_439,-999,,Prior,435,85
Q20,440,Q20_440,Q20_440,CAPA,,Prior,445,29
Q20,441,Q20_441,Q20_441,CAPA,,Prior,500,23
R01,925,R01_925,R01_925,TEST,,Prior,205,195
R01,926,R01_926,R01_930,TEST,R1,Prior,130,210
R01,929,R01_929,R01_929,TEST,,Prior,149,275
R01,930,R01_930,R01_930,TEST,R1,Prior,140,240
R01,931,R01_931,R01_931,TEST,,Prior,370,130
R01,932,R01_932,R01_932,TEST,,Prior,430,160
R01,933,R01_933,R01_933,TEST,,Prior,415,85
R01,934,R01_934,R01_934,TEST,,Prior,420,385
R01,936,R01_936,R01_936,PONU,,Prior,310,420
R01,937,R01_937,R01_937,TEST,,Prior,380,450
R02,1571,R02_1571,R02_1571,TEST,,Prior,330,390
R02,1572,R02_1572,R02_1572,TEST,,Prior,370,320
R02,1573,R02_1573,R02_1573,TEST,,Prior,480,240
R02,279,R02_279,R02_279,TEST,,Prior,229,73
R02,280,R02_280,R02_280,TEST,,Prior,202,87
R02,283,R02_283,R02_283,TEST,,Prior,180,122
R03,1341,R03_1341,R03_1341,TEST,,Prior,130,335
R03,1342,R03_1342,R03_1342,TEST,,Prior,340,262
R03,1343,R03_1343,R03_1343,TEST,,Prior,265,295
R03,1344,R03_1344,R03_1344,TEST,,Prior,240,500
R03,1345,R03_1345,R03_1345,TEST,,Prior,295,470
R03,1346,R03_1346,R03_1346,TEST,,Prior,265,60
R03,1347,R03_1347,R03_1347,TEST,,Prior,310,120
R03,1348,R03_1348,R03_1348,TEST,,Prior,500,103
R04,1373,R04_1373,R04_1373,TEST,,Prior,480,260
R04,1374,R04_1374,R04_1374,TEST,,Prior,430,500
R04,1377,R04_1377,R04_1377,TEST,,Prior,260,450
R04,1378,R04_1378,R04_1378,TEST,R1,Prior,240,420
R04,1379,R04_1379,R04_1378,TEST,R1,Prior,245,430
R04,1380,R04_1380,R04_1380,TEST,,Prior,250,420
R04,1381,R04_1381,R04_1381,TEST,,Prior,235,400
R04,1382,R04_1382,R04_1382,TEST,,Prior,200,310
R04,1383,R04_1383,R04_1383,TEST,,Prior,130,230
R04,1384,R04_1384,R04_1384,TEST,,Prior,160,230
R04,1385,R04_1385,R04_1385,TEST,,Prior,90,205
R04,1386,R04_1386,R04_1386,TEST,,Prior,70,200
R04,1387,R04_1387,R04_1387,TEST,,Prior,50,160
R04,1388,R04_1388,R04_1388,TEST,,Prior,440,460
R04,1389,R04_1389,R04_1389,TEST,,Prior,340,260
R04,1390,R04_1390,R04_1390,TEST,,Prior,450,160
R04,1391,R04_1391,R04_1391,TEST,,Prior,500,330
R04,1392,R04_1392,R04_1392,TEST,,Prior,500,200
R04,1393,R04_1393,R04_1393,TEST,,Prior,470,90
R04,1394,R04_1394,R04_1394,TEST,,Prior,500,90
R05,1006,R05_1006,R05_1006,TEST,,Prior,230,250
R05,1007,R05_1007,R05_1007,TEST,,Prior,235,240
R05,1008,R05_1008,R05_1008,TEST,,Prior,242,280
R05,1009,R05_1009,R05_1009,TEST,,Prior,250,270
R05,1010,R05_1010,R05_1010,TEST,,Prior,360,320
R05,1011,R05_1011,R05_1011,TEST,,Prior,490,260
R05,1012,R05_1012,R05_1012,TEST,,Prior,460,270
R05,1013,R05_1013,R05_1013,TEST,,Prior,430,350
R05,1014,R05_1014,R05_1014,TEST,,Prior,500,360
R05,1015,R05_1015,R05_1015,CRHO,,Prior,430,460
R05,1016,R05_1016,R05_1016,TEST,,Prior,310,410
R05,1017,R05_1017,R05_1017,TEST,,Prior,340,390
R05,1018,R05_1018,R05_1018,TEST,,Prior,334,480
R05,1019,R05_1019,R05_1019,TEST,,Prior,350,490
R05,1020,R05_1020,R05_1020,TEST,,Prior,290,380
R05,1021,R05_1021,R05_1021,TEST,,Prior,230,260
R05,1022,R05_1022,R05_1022,TEST,,Prior,228,210
R06,1117,R06_1117,R06_1117,TEST,,Prior,60,120
R06,1119,R06_1119,R06_1119,TEST,,Prior,100,80
R06,1120,R06_1120,R06_1120,TEST,,Prior,140,170
R06,1121,R06_1121,R06_1121,TEST,,Prior,330,140
R06,1122,R06_1122,R06_1122,TEST,,Prior,300,180
R06,1123,R06_1123,R06_1123,TEST,,Prior,340,180
R06,1124,R06_1124,R06_1124,TEST,,Prior,250,160
R06,1125,R06_1125,R06_1125,TEST,,Prior,220,220
R06,1126,R06_1126,R06_1126,TEST,,Prior,0,320
R06,1127,R06_1127,R06_1129,TEST,R1,Prior,0,190
R06,1128,R06_1128,R06_1129,TEST,R1,Prior,10,180
R06,1129,R06_1129,R06_1129,TEST,R1,Prior,20,210
R07,347,R07_347,R07_347,TEST,,Prior,398,232
R07,348,R07_348,R07_348,TEST,,Prior,490,252
R07,349,R07_349,R07_349,TEST,,Prior,319,150
R07,350,R07_350,R07_350,TEST,,Prior,390,126
R07,351,R07_351,R07_351,TEST,,Prior,250,270
R07,352,R07_352,R07_352,TEST,,Prior,187,133
R07,354,R07_354,R07_354,TEST,,Prior,8,56
R07,355,R07_355,R07_357,TEST,R1,Prior,60,80
R07,356,R07_356,R07_357,TEST,R1,Prior,49,88
R07,357,R07_357,R07_357,TEST,R1,Prior,56.5,97.5
R07,358,R07_358,R07_358,TEST,,Prior,10,164
R07,359,R07_359,R07_359,TEST,R2,Prior,18,170
R07,362,R07_362,R07_362,TEST,,Prior,178,237
R07,363,R07_363,R07_363,SACO,,Prior,255,255
R08,330,R08_330,R08_330,PONU,,Prior,335,406
R08,494,R08_494,R08_494,TEST,,Prior,136,347
R08,495,R08_495,R08_495,TEST,,Prior,59,380
R08,496,R08_496,R08_496,TEST,R1,Prior,97,310.5
R08,497,R08_497,R08_496,TEST,R1,Prior,87,310.5
R08,498,R08_498,R08_498,PONU,,Prior,388,138
R08,499,R08_499,R08_499,TEST,,Prior,426,120
R08,500,R08_500,R08_500,TEST,R2,Prior,414.5,150.5
R09,215,R09_215,R09_215,TEST,,Prior,50,200
R09,217,R09_217,R09_217,TEST,,Prior,110,400
R09,218,R09_218,R09_218,TEST,,Prior,410,300
R10,842,R10_842,R10_842,-999,,Prior,275,285
R10,843,R10_843,R10_843,-999,,Prior,220,285
R10,845,R10_845,R10_845,TEST,,Prior,175,30
R10,846,R10_846,R10_846,TEST,,Prior,263,87
R10,847,R10_847,R10_847,-999,,Prior,104,177
R10,848,R10_848,R10_848,TEST,,Prior,0,356
R10,849,R10_849,R10_849,PONU,,Prior,38,354
R11,772,R11_772,R11_772,AMME,,Prior,20,220
R11,774,R11_774,R11_774,AMME,,Prior,90,330
R11,775,R11_775,R11_775,AMME,,Prior,250,210
R11,776,R11_776,R11_776,-999,,Prior,260,230
R12,132,R12_132,R12_132,NONI,R1,Prior,424,6
